what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866065296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866065390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866084734
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866097468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866098984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866119046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866124093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866141406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866141406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866141515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866143843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866144250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866144265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866144375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866181281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866184781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866187000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866211328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866211859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866211875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866211984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866260671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1326866318531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326866319843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326866330718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866351109
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1326866355109
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1326866356171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866357687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866378156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866382328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866384890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866406203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866406406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866547640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866548750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866548750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866548875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866569875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326866601906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866605765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866609734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326866615781
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866619609
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866622390
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1326866675093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866675578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866676656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866676937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866676953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866677062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866678765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866679609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866704593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866714453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866718187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326866720828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326866722937
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326866724796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866731406
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866743421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326866743671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326866745843
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1326866748968
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866752921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866753187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1326866757921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866760000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866768625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866777109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866784359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866787046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866789390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866796703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866800562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866802984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866806359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866807968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866811156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866812140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1326866823062
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326866823656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1326866825281
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1326866828328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866830375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866848781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866849984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866850781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866854437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866863375
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866867609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866868609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866872421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866918859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866924796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866926171
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866928296
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866950421
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866951859
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866952125
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866952343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866953921
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866954187
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866956656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866958625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866959031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866963609
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866963875
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866967031
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866968125
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326866968375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326866975171
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866977437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866995515
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326866999843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1326866999843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867001828
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1326867007546
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326867007921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1326867009250
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326867009671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326867011453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326867013203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1326867013703
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326867014218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326867016656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867030203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867050031
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326867053531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867055031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867107640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867189640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867189640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867189765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867192718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867194109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867198890
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326867205046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1326867206359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1326867229203
